position,tracklist,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveliness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
21,https://www.1001tracklists.com/tracklist/17bzq0st/kaskade-sunburn-at-home-sunburn-festival-united-states-2020-04-12.html,kaskade,0.643,0.87,11,-5.035,1,0.0567,0.00896,3.66E-05,0.0584,0.193,124.961,audio_features,6RXdg3NwyLU5pHUwkZq6VA,spotify:track:6RXdg3NwyLU5pHUwkZq6VA,https://api.spotify.com/v1/tracks/6RXdg3NwyLU5pHUwkZq6VA,https://api.spotify.com/v1/audio-analysis/6RXdg3NwyLU5pHUwkZq6VA,195333,4
22,https://www.1001tracklists.com/tracklist/17bzq0st/kaskade-sunburn-at-home-sunburn-festival-united-states-2020-04-12.html,kaskade,0.747,0.955,6,-3.161,0,0.0835,0.00457,0.545,0.115,0.0372,126.024,audio_features,7nqUVF7iY8vdnoHpF01uwp,spotify:track:7nqUVF7iY8vdnoHpF01uwp,https://api.spotify.com/v1/tracks/7nqUVF7iY8vdnoHpF01uwp,https://api.spotify.com/v1/audio-analysis/7nqUVF7iY8vdnoHpF01uwp,156000,4
23,https://www.1001tracklists.com/tracklist/17bzq0st/kaskade-sunburn-at-home-sunburn-festival-united-states-2020-04-12.html,kaskade,0.485,0.762,7,-8.909,1,0.0454,0.0126,0.0468,0.383,0.265,124.936,audio_features,1w1s6WpKGg4wyLRvyipczX,spotify:track:1w1s6WpKGg4wyLRvyipczX,https://api.spotify.com/v1/tracks/1w1s6WpKGg4wyLRvyipczX,https://api.spotify.com/v1/audio-analysis/1w1s6WpKGg4wyLRvyipczX,166560,4
27,https://www.1001tracklists.com/tracklist/17bzq0st/kaskade-sunburn-at-home-sunburn-festival-united-states-2020-04-12.html,kaskade,0.877,0.857,1,-3.74,0,0.126,0.0146,0.015,0.0569,0.822,124.015,audio_features,6Y0KGKWoaXiK4ONYhWX3Es,spotify:track:6Y0KGKWoaXiK4ONYhWX3Es,https://api.spotify.com/v1/tracks/6Y0KGKWoaXiK4ONYhWX3Es,https://api.spotify.com/v1/audio-analysis/6Y0KGKWoaXiK4ONYhWX3Es,188188,4
28,https://www.1001tracklists.com/tracklist/17bzq0st/kaskade-sunburn-at-home-sunburn-festival-united-states-2020-04-12.html,kaskade,0.88,0.937,4,-2.969,1,0.119,0.0379,0.0615,0.117,0.357,125.013,audio_features,6YvwtYk5zrGsMosUzG6GpZ,spotify:track:6YvwtYk5zrGsMosUzG6GpZ,https://api.spotify.com/v1/tracks/6YvwtYk5zrGsMosUzG6GpZ,https://api.spotify.com/v1/audio-analysis/6YvwtYk5zrGsMosUzG6GpZ,166171,4
30,https://www.1001tracklists.com/tracklist/17bzq0st/kaskade-sunburn-at-home-sunburn-festival-united-states-2020-04-12.html,kaskade,0.898,0.815,10,-5.091,0,0.153,0.00196,0.704,0.0915,0.286,124.997,audio_features,5nOMQHc6AviQTzylJWbMHf,spotify:track:5nOMQHc6AviQTzylJWbMHf,https://api.spotify.com/v1/tracks/5nOMQHc6AviQTzylJWbMHf,https://api.spotify.com/v1/audio-analysis/5nOMQHc6AviQTzylJWbMHf,249600,4
31,https://www.1001tracklists.com/tracklist/17bzq0st/kaskade-sunburn-at-home-sunburn-festival-united-states-2020-04-12.html,kaskade,0.917,0.84,1,-4.784,1,0.111,0.00346,0.3,0.0937,0.231,124.988,audio_features,2ShGMDfRqcAbDhHbosSPWF,spotify:track:2ShGMDfRqcAbDhHbosSPWF,https://api.spotify.com/v1/tracks/2ShGMDfRqcAbDhHbosSPWF,https://api.spotify.com/v1/audio-analysis/2ShGMDfRqcAbDhHbosSPWF,264960,4
32,https://www.1001tracklists.com/tracklist/17bzq0st/kaskade-sunburn-at-home-sunburn-festival-united-states-2020-04-12.html,kaskade,0.752,0.78,7,-5.669,0,0.0474,0.00337,0.000539,0.747,0.307,123.023,audio_features,5WliYG94HXFCo7RmYZ7bLE,spotify:track:5WliYG94HXFCo7RmYZ7bLE,https://api.spotify.com/v1/tracks/5WliYG94HXFCo7RmYZ7bLE,https://api.spotify.com/v1/audio-analysis/5WliYG94HXFCo7RmYZ7bLE,216063,4
33,https://www.1001tracklists.com/tracklist/17bzq0st/kaskade-sunburn-at-home-sunburn-festival-united-states-2020-04-12.html,kaskade,0.835,0.828,4,-4.512,0,0.0949,0.00235,0.743,0.0602,0.178,107.995,audio_features,5IpIl6c14WCJhjlIl6poVD,spotify:track:5IpIl6c14WCJhjlIl6poVD,https://api.spotify.com/v1/tracks/5IpIl6c14WCJhjlIl6poVD,https://api.spotify.com/v1/audio-analysis/5IpIl6c14WCJhjlIl6poVD,320280,4
1,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.865,0.644,7,-6.891,0,0.0689,0.0929,0.00305,0.0655,0.195,125.987,audio_features,3fLNH6kRjYlzoRIaKZ8wDr,spotify:track:3fLNH6kRjYlzoRIaKZ8wDr,https://api.spotify.com/v1/tracks/3fLNH6kRjYlzoRIaKZ8wDr,https://api.spotify.com/v1/audio-analysis/3fLNH6kRjYlzoRIaKZ8wDr,277873,4
2,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.789,0.807,1,-6.307,1,0.127,0.0253,0.919,0.0909,0.0397,129.027,audio_features,0PMVvS1qM39Dn93bpxqCaH,spotify:track:0PMVvS1qM39Dn93bpxqCaH,https://api.spotify.com/v1/tracks/0PMVvS1qM39Dn93bpxqCaH,https://api.spotify.com/v1/audio-analysis/0PMVvS1qM39Dn93bpxqCaH,344667,4
3,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.871,0.648,10,-7.825,0,0.278,0.266,0,0.2,0.629,92.296,audio_features,6lEIjrQNwJPecJ7mMXjhjo,spotify:track:6lEIjrQNwJPecJ7mMXjhjo,https://api.spotify.com/v1/tracks/6lEIjrQNwJPecJ7mMXjhjo,https://api.spotify.com/v1/audio-analysis/6lEIjrQNwJPecJ7mMXjhjo,355067,4
5,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.774,0.834,7,-7,0,0.212,0.000215,0.878,0.12,0.0802,129.993,audio_features,6UZu3jpnKxVuQKgZJOkx9I,spotify:track:6UZu3jpnKxVuQKgZJOkx9I,https://api.spotify.com/v1/tracks/6UZu3jpnKxVuQKgZJOkx9I,https://api.spotify.com/v1/audio-analysis/6UZu3jpnKxVuQKgZJOkx9I,279106,4
6,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.805,0.871,8,-6.968,1,0.0606,0.000566,0.253,0.0422,0.655,126.014,audio_features,0icFYnZXrsvwMsTlwbOu49,spotify:track:0icFYnZXrsvwMsTlwbOu49,https://api.spotify.com/v1/tracks/0icFYnZXrsvwMsTlwbOu49,https://api.spotify.com/v1/audio-analysis/0icFYnZXrsvwMsTlwbOu49,338000,4
7,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.8,0.795,10,-7.928,0,0.0733,0.00388,0.713,0.105,0.599,123.01,audio_features,7Bzyr2VDVOAIU4o0KpSWnp,spotify:track:7Bzyr2VDVOAIU4o0KpSWnp,https://api.spotify.com/v1/tracks/7Bzyr2VDVOAIU4o0KpSWnp,https://api.spotify.com/v1/audio-analysis/7Bzyr2VDVOAIU4o0KpSWnp,440253,4
8,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.837,0.42,8,-5.158,1,0.0629,0.177,0,0.356,0.143,123.157,audio_features,2zOWuWdyuMqOoboNRKlJO0,spotify:track:2zOWuWdyuMqOoboNRKlJO0,https://api.spotify.com/v1/tracks/2zOWuWdyuMqOoboNRKlJO0,https://api.spotify.com/v1/audio-analysis/2zOWuWdyuMqOoboNRKlJO0,236093,4
9,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.805,0.987,9,-3.665,1,0.0901,0.00219,0.135,0.043,0.638,124.989,audio_features,6SkEWLKxKaZYjUAgPB0cD5,spotify:track:6SkEWLKxKaZYjUAgPB0cD5,https://api.spotify.com/v1/tracks/6SkEWLKxKaZYjUAgPB0cD5,https://api.spotify.com/v1/audio-analysis/6SkEWLKxKaZYjUAgPB0cD5,276970,4
10,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.786,0.835,1,-10.566,1,0.103,0.14,0.739,0.0896,0.102,128.047,audio_features,39NNSeSZvzaaP0CPv2KenE,spotify:track:39NNSeSZvzaaP0CPv2KenE,https://api.spotify.com/v1/tracks/39NNSeSZvzaaP0CPv2KenE,https://api.spotify.com/v1/audio-analysis/39NNSeSZvzaaP0CPv2KenE,273687,4
12,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.437,0.683,7,-11.695,1,0.209,0.00942,0.216,0.0935,0.0836,191.212,audio_features,6YcWUCLMUyTaKScNXIG3qI,spotify:track:6YcWUCLMUyTaKScNXIG3qI,https://api.spotify.com/v1/tracks/6YcWUCLMUyTaKScNXIG3qI,https://api.spotify.com/v1/audio-analysis/6YcWUCLMUyTaKScNXIG3qI,345186,3
13,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.887,0.765,2,-5.207,1,0.0669,0.00915,0.000872,0.0907,0.456,102.958,audio_features,7cz506PyIgh2bMN90Mc8Tn,spotify:track:7cz506PyIgh2bMN90Mc8Tn,https://api.spotify.com/v1/tracks/7cz506PyIgh2bMN90Mc8Tn,https://api.spotify.com/v1/audio-analysis/7cz506PyIgh2bMN90Mc8Tn,177186,4
14,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.792,0.995,11,-3.495,0,0.0567,0.00658,0.767,0.0371,0.734,123.977,audio_features,1RUahlcAmmaC6Jxg1B4O7e,spotify:track:1RUahlcAmmaC6Jxg1B4O7e,https://api.spotify.com/v1/tracks/1RUahlcAmmaC6Jxg1B4O7e,https://api.spotify.com/v1/audio-analysis/1RUahlcAmmaC6Jxg1B4O7e,179032,4
15,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.866,0.73,5,-8.201,1,0.0767,0.137,0,0.0843,0.625,118.523,audio_features,2H7PHVdQ3mXqEHXcvclTB0,spotify:track:2H7PHVdQ3mXqEHXcvclTB0,https://api.spotify.com/v1/tracks/2H7PHVdQ3mXqEHXcvclTB0,https://api.spotify.com/v1/audio-analysis/2H7PHVdQ3mXqEHXcvclTB0,379267,4
16,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.836,0.939,11,-5.887,1,0.142,0.000103,0.778,0.0542,0.837,123.024,audio_features,3vLyjGy6JPCFwymphkGNBa,spotify:track:3vLyjGy6JPCFwymphkGNBa,https://api.spotify.com/v1/tracks/3vLyjGy6JPCFwymphkGNBa,https://api.spotify.com/v1/audio-analysis/3vLyjGy6JPCFwymphkGNBa,384622,4
18,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.602,0.309,8,-8.396,1,0.352,0.0706,0.294,0.0895,0.559,176.704,audio_features,3Pm4jgrXCu0W7gTqyrlR4F,spotify:track:3Pm4jgrXCu0W7gTqyrlR4F,https://api.spotify.com/v1/tracks/3Pm4jgrXCu0W7gTqyrlR4F,https://api.spotify.com/v1/audio-analysis/3Pm4jgrXCu0W7gTqyrlR4F,121200,5
19,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.831,0.658,11,-7.642,0,0.267,0.0178,0.906,0.0646,0.823,126.134,audio_features,1wPKUjLrsxEjFvXIo0npn9,spotify:track:1wPKUjLrsxEjFvXIo0npn9,https://api.spotify.com/v1/tracks/1wPKUjLrsxEjFvXIo0npn9,https://api.spotify.com/v1/audio-analysis/1wPKUjLrsxEjFvXIo0npn9,153400,4
20,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.688,0.952,3,-4.169,0,0.0381,0.00579,0.933,0.304,0.44,124.007,audio_features,04IgJ57BQyj2f1jssk3gu9,spotify:track:04IgJ57BQyj2f1jssk3gu9,https://api.spotify.com/v1/tracks/04IgJ57BQyj2f1jssk3gu9,https://api.spotify.com/v1/audio-analysis/04IgJ57BQyj2f1jssk3gu9,232905,4
21,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.598,0.693,5,-9.024,1,0.0326,0.00112,0.808,0.109,0.162,128.968,audio_features,5TwftPnXkmzmTOQWMcB4gR,spotify:track:5TwftPnXkmzmTOQWMcB4gR,https://api.spotify.com/v1/tracks/5TwftPnXkmzmTOQWMcB4gR,https://api.spotify.com/v1/audio-analysis/5TwftPnXkmzmTOQWMcB4gR,404044,4
23,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.788,0.955,1,-7.823,0,0.0647,0.000398,0.841,0.196,0.276,130.98,audio_features,7kHdteDFUlvnuAmXarcGpY,spotify:track:7kHdteDFUlvnuAmXarcGpY,https://api.spotify.com/v1/tracks/7kHdteDFUlvnuAmXarcGpY,https://api.spotify.com/v1/audio-analysis/7kHdteDFUlvnuAmXarcGpY,339504,4
24,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.815,0.809,11,-4.757,0,0.0506,0.00487,0.0355,0.238,0.349,126.048,audio_features,7uowIY9QLs0RfMkiFqxwJG,spotify:track:7uowIY9QLs0RfMkiFqxwJG,https://api.spotify.com/v1/tracks/7uowIY9QLs0RfMkiFqxwJG,https://api.spotify.com/v1/audio-analysis/7uowIY9QLs0RfMkiFqxwJG,276436,4
27,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.593,0.531,7,-9.228,1,0.0396,0.00014,0.89,0.115,0.039,170.684,audio_features,4dAX2bPYQQcuqk60qFRXBI,spotify:track:4dAX2bPYQQcuqk60qFRXBI,https://api.spotify.com/v1/tracks/4dAX2bPYQQcuqk60qFRXBI,https://api.spotify.com/v1/audio-analysis/4dAX2bPYQQcuqk60qFRXBI,442344,5
29,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.827,0.503,1,-10.758,0,0.0962,0.0122,0.849,0.12,0.162,120.012,audio_features,3wizKiPvVDbXe6oLwctRpT,spotify:track:3wizKiPvVDbXe6oLwctRpT,https://api.spotify.com/v1/tracks/3wizKiPvVDbXe6oLwctRpT,https://api.spotify.com/v1/audio-analysis/3wizKiPvVDbXe6oLwctRpT,353960,4
30,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.828,0.934,11,-4.57,0,0.0475,0.0134,0.0786,0.116,0.782,126.013,audio_features,4ifpL4JeazlBGjvyzWgVzo,spotify:track:4ifpL4JeazlBGjvyzWgVzo,https://api.spotify.com/v1/tracks/4ifpL4JeazlBGjvyzWgVzo,https://api.spotify.com/v1/audio-analysis/4ifpL4JeazlBGjvyzWgVzo,260512,4
31,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.616,0.996,7,-2.845,1,0.108,0.00475,0.875,0.645,0.543,139.89,audio_features,34jKs59pGhynoUDsxlVJ8H,spotify:track:34jKs59pGhynoUDsxlVJ8H,https://api.spotify.com/v1/tracks/34jKs59pGhynoUDsxlVJ8H,https://api.spotify.com/v1/audio-analysis/34jKs59pGhynoUDsxlVJ8H,279429,4
32,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.744,0.928,10,-5.628,0,0.0495,0.000409,0.624,0.132,0.507,123.014,audio_features,3KEnGyuImTqe7asrYW0kUv,spotify:track:3KEnGyuImTqe7asrYW0kUv,https://api.spotify.com/v1/tracks/3KEnGyuImTqe7asrYW0kUv,https://api.spotify.com/v1/audio-analysis/3KEnGyuImTqe7asrYW0kUv,171120,4
33,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.82,0.577,2,-7.706,1,0.0775,0.000122,0.886,0.0991,0.225,128.01,audio_features,0k8hon1j6fJohXrTVtHK48,spotify:track:0k8hon1j6fJohXrTVtHK48,https://api.spotify.com/v1/tracks/0k8hon1j6fJohXrTVtHK48,https://api.spotify.com/v1/audio-analysis/0k8hon1j6fJohXrTVtHK48,328705,4
34,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.85,0.838,2,-3.833,1,0.114,0.000682,0.0455,0.0348,0.726,124.026,audio_features,24mAiaFiKP55r6IITNB2As,spotify:track:24mAiaFiKP55r6IITNB2As,https://api.spotify.com/v1/tracks/24mAiaFiKP55r6IITNB2As,https://api.spotify.com/v1/audio-analysis/24mAiaFiKP55r6IITNB2As,266263,4
35,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.736,0.912,5,-4.344,1,0.0799,0.000192,0.87,0.0642,0.244,125.016,audio_features,7nLSn7Wo54oyLVPcfXg7lN,spotify:track:7nLSn7Wo54oyLVPcfXg7lN,https://api.spotify.com/v1/tracks/7nLSn7Wo54oyLVPcfXg7lN,https://api.spotify.com/v1/audio-analysis/7nLSn7Wo54oyLVPcfXg7lN,186479,4
36,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.798,0.715,0,-7.103,1,0.215,0.191,0.773,0.112,0.199,122.47,audio_features,6wMTeVootJ8RdCLNOZy5Km,spotify:track:6wMTeVootJ8RdCLNOZy5Km,https://api.spotify.com/v1/tracks/6wMTeVootJ8RdCLNOZy5Km,https://api.spotify.com/v1/audio-analysis/6wMTeVootJ8RdCLNOZy5Km,468587,3
38,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.795,0.532,1,-12.725,1,0.0912,0.000503,0.918,0.0348,0.36,129.997,audio_features,6jcNfQrGP87tIvTsjm2tFl,spotify:track:6jcNfQrGP87tIvTsjm2tFl,https://api.spotify.com/v1/tracks/6jcNfQrGP87tIvTsjm2tFl,https://api.spotify.com/v1/audio-analysis/6jcNfQrGP87tIvTsjm2tFl,297795,4
39,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.542,0.9,9,-6.859,1,0.082,0.000247,0.573,0.164,0.0994,127.016,audio_features,04rqJhA0vR3NfzsY7A8js1,spotify:track:04rqJhA0vR3NfzsY7A8js1,https://api.spotify.com/v1/tracks/04rqJhA0vR3NfzsY7A8js1,https://api.spotify.com/v1/audio-analysis/04rqJhA0vR3NfzsY7A8js1,273474,4
40,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.724,0.943,1,-6.467,1,0.166,0.000994,0.549,0.0725,0.3,136.066,audio_features,4oKTmUsLmhmeIzckmuJqpg,spotify:track:4oKTmUsLmhmeIzckmuJqpg,https://api.spotify.com/v1/tracks/4oKTmUsLmhmeIzckmuJqpg,https://api.spotify.com/v1/audio-analysis/4oKTmUsLmhmeIzckmuJqpg,251623,4
42,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.854,0.922,9,-7.037,1,0.071,0.0152,0.0295,0.0708,0.821,124.995,audio_features,5TQxS54o7gw5KOxikHxnUi,spotify:track:5TQxS54o7gw5KOxikHxnUi,https://api.spotify.com/v1/tracks/5TQxS54o7gw5KOxikHxnUi,https://api.spotify.com/v1/audio-analysis/5TQxS54o7gw5KOxikHxnUi,269400,4
43,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.663,0.826,6,-7.79,0,0.0501,6.28E-05,0.034,0.0953,0.69,144.99,audio_features,0JK5Dq2DioG900WJ7PvDni,spotify:track:0JK5Dq2DioG900WJ7PvDni,https://api.spotify.com/v1/tracks/0JK5Dq2DioG900WJ7PvDni,https://api.spotify.com/v1/audio-analysis/0JK5Dq2DioG900WJ7PvDni,361696,4
45,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.936,0.829,5,-4.124,1,0.291,0.151,0,0.162,0.622,131.013,audio_features,5JlaPIRxVrZ6ZjJ8IZzSEk,spotify:track:5JlaPIRxVrZ6ZjJ8IZzSEk,https://api.spotify.com/v1/tracks/5JlaPIRxVrZ6ZjJ8IZzSEk,https://api.spotify.com/v1/audio-analysis/5JlaPIRxVrZ6ZjJ8IZzSEk,194198,4
46,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.534,0.946,11,-5.167,1,0.0793,0.00339,0.442,0.164,0.379,141.517,audio_features,1GTPxha6U7x9ElVxkQw3OK,spotify:track:1GTPxha6U7x9ElVxkQw3OK,https://api.spotify.com/v1/tracks/1GTPxha6U7x9ElVxkQw3OK,https://api.spotify.com/v1/audio-analysis/1GTPxha6U7x9ElVxkQw3OK,279800,4
47,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.717,0.824,1,-6.622,1,0.0325,0.00877,0.00682,0.173,0.241,126.026,audio_features,4DBUmEIkg9xeiH7TbyxK3o,spotify:track:4DBUmEIkg9xeiH7TbyxK3o,https://api.spotify.com/v1/tracks/4DBUmEIkg9xeiH7TbyxK3o,https://api.spotify.com/v1/audio-analysis/4DBUmEIkg9xeiH7TbyxK3o,173014,4
48,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.906,0.638,10,-7.917,0,0.256,0.0342,1.70E-05,0.0725,0.789,99.959,audio_features,7sd72KZS8D59g5NmhxyHpJ,spotify:track:7sd72KZS8D59g5NmhxyHpJ,https://api.spotify.com/v1/tracks/7sd72KZS8D59g5NmhxyHpJ,https://api.spotify.com/v1/audio-analysis/7sd72KZS8D59g5NmhxyHpJ,191502,4
50,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.637,0.985,6,-3.809,0,0.184,0.00988,0.00857,0.0649,0.374,145.111,audio_features,02FuO3zDHGFAz0yP7HHGvy,spotify:track:02FuO3zDHGFAz0yP7HHGvy,https://api.spotify.com/v1/tracks/02FuO3zDHGFAz0yP7HHGvy,https://api.spotify.com/v1/audio-analysis/02FuO3zDHGFAz0yP7HHGvy,307862,4
51,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.418,0.724,5,-3.724,1,0.0964,0.213,0,0.112,0.604,78.521,audio_features,0PJIbOdMs3bd5AT8liULMQ,spotify:track:0PJIbOdMs3bd5AT8liULMQ,https://api.spotify.com/v1/tracks/0PJIbOdMs3bd5AT8liULMQ,https://api.spotify.com/v1/audio-analysis/0PJIbOdMs3bd5AT8liULMQ,238320,5
52,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.714,0.948,9,-8.837,1,0.0651,0.00386,0.66,0.123,0.454,137.981,audio_features,1DMtmqhxuI9hexsEKQjsHx,spotify:track:1DMtmqhxuI9hexsEKQjsHx,https://api.spotify.com/v1/tracks/1DMtmqhxuI9hexsEKQjsHx,https://api.spotify.com/v1/audio-analysis/1DMtmqhxuI9hexsEKQjsHx,252427,4
53,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.714,0.948,9,-8.837,1,0.0651,0.00386,0.66,0.123,0.454,137.981,audio_features,1DMtmqhxuI9hexsEKQjsHx,spotify:track:1DMtmqhxuI9hexsEKQjsHx,https://api.spotify.com/v1/tracks/1DMtmqhxuI9hexsEKQjsHx,https://api.spotify.com/v1/audio-analysis/1DMtmqhxuI9hexsEKQjsHx,252427,4
54,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.781,0.706,1,-8.604,1,0.0662,0.0106,0.0347,0.0877,0.624,129.961,audio_features,3VpbjL82gyT8yukCCpmF2n,spotify:track:3VpbjL82gyT8yukCCpmF2n,https://api.spotify.com/v1/tracks/3VpbjL82gyT8yukCCpmF2n,https://api.spotify.com/v1/audio-analysis/3VpbjL82gyT8yukCCpmF2n,210470,4
55,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.908,0.452,11,-9.99,0,0.178,0.000836,0.000123,0.091,0.744,131.421,audio_features,2BpsHbN3lvXlkqNkJfZzno,spotify:track:2BpsHbN3lvXlkqNkJfZzno,https://api.spotify.com/v1/tracks/2BpsHbN3lvXlkqNkJfZzno,https://api.spotify.com/v1/audio-analysis/2BpsHbN3lvXlkqNkJfZzno,217727,4
56,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.731,0.701,11,-6.407,0,0.122,0.000941,0.886,0.524,0.59,133.928,audio_features,1VkXzeV4uWt9MiZAjNepJB,spotify:track:1VkXzeV4uWt9MiZAjNepJB,https://api.spotify.com/v1/tracks/1VkXzeV4uWt9MiZAjNepJB,https://api.spotify.com/v1/audio-analysis/1VkXzeV4uWt9MiZAjNepJB,262000,4
57,https://www.1001tracklists.com/tracklist/188l3dmk/skrillex-thys-oost-nightclub-groningen-netherlands-2020-02-01.html,skrillex,0.772,0.926,0,-6.856,1,0.218,0.00187,0.856,0.358,0.166,129.596,audio_features,5jPzjwZE8XlKQckQAXaFtx,spotify:track:5jPzjwZE8XlKQckQAXaFtx,https://api.spotify.com/v1/tracks/5jPzjwZE8XlKQckQAXaFtx,https://api.spotify.com/v1/audio-analysis/5jPzjwZE8XlKQckQAXaFtx,221223,4
